Order_ID,Order Date,Ship Date,Ship Mode,customer name,Segment,Country,Currency,City,State,Region,Category,Sub_Category,Product Name,Item Price,Quantity,Cost,Sales,Expense,% Discount,discount,Packaging Cost,Service and other cost,Total Cost,Profit,,,
DO-6089,7/14/2023,7/18/2023,Second Class,4358-steven ward,3,United States,USD,New York City,New York,West,stationary & office items,Art,newell 315,226,80,134,18080,10720,0.04,723,4,5,"6,627.80","11,452.20",,,
DO-6090,7/14/2023,7/16/2023,Second Class,776-bryan mills,1,United States,USD,Houston,Texas,West,electronics,Phones,blue parrot b250xt professional grade wireless bluetooth?headset?with,220,83,115,18260,9545,0.05,913,4,2,"7,796.00","10,464.00",,,
DO-6091,7/14/2023,7/18/2023,Standard,1184-dan reichenbach,3,United States,USD,New York City,New York,West,stationary & office items,Binders,gbc standard plastic binding systems combs,223,97,133,21631,12901,0.03,649,2,5,"8,074.07","13,556.93",,,
DO-6092,7/14/2023,7/14/2023,Express Mail,3894-rob haberlin,1,United States,USD,Huntsville,Alabama,West,electronics,Accessories,hp standard 104 key ps/2 keyboard,243,50,167,12150,8350,0.03,365,4,1,"3,430.50","8,719.50",,,
DO-6093,7/14/2023,7/18/2023,Second Class,3831-richard eichhorn,1,United States,USD,Auburn,New York,South,stationary & office items,Fasteners,acco hot clips clips to go,204,76,185,15504,14060,0.04,620,1,3,819.84,"14,684.16",,,
DO-6094,7/14/2023,7/18/2023,Second Class,2401-john stevenson,1,United States,USD,Irving,Texas,South,stationary & office items,Paper,xerox 1914,210,74,141,15540,10434,0.04,622,5,1,"4,478.40","11,061.60",,,
DO-6095,7/14/2023,7/19/2023,Standard,312-anemone ratner,1,United States,USD,Columbus,Georgia,South,home & lifestyle,Furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",225,86,166,19350,14276,0.05,968,1,4,"4,101.50","15,248.50",,,
DO-6096,7/14/2023,7/19/2023,Standard,312-anemone ratner,1,United States,USD,Columbus,Georgia,South,stationary & office items,Binders,cardinal holdit data disk pockets,238,73,124,17374,9052,0.04,695,4,4,"7,619.04","9,754.96",,,
DO-6097,7/14/2023,7/18/2023,Standard,3798-raymond buch,1,United States,USD,San Francisco,California,South,home & lifestyle,Furnishings,deflect-o glasstique clear desk accessories,221,96,184,21216,17664,0.03,636,4,2,"2,909.52","18,306.48",,,
DO-6098,7/14/2023,7/18/2023,Standard,3798-raymond buch,1,United States,USD,San Francisco,California,South,stationary & office items,Appliances,holmes 99% hepa air purifier,210,60,114,12600,6840,0.05,630,3,1,"5,126.00","7,474.00",,,
DO-6099,7/14/2023,7/18/2023,Standard,3798-raymond buch,1,United States,USD,San Francisco,California,South,electronics,Phones,panasonic kx-ts550,226,81,173,18306,14013,0.03,549,4,2,"3,737.82","14,568.18",,,
DO-6100,7/15/2023,7/21/2023,Standard,3862-rick huthwaite,2,United States,USD,Provo,Utah,South,stationary & office items,Supplies,fiskars home & office scissors,234,74,148,17316,10952,0.03,519,1,5,"5,838.52","11,477.48",,,
DO-6101,7/15/2023,7/20/2023,Standard,3057-mark cousins,3,United States,USD,Portland,Oregon,South,home & lifestyle,Chairs,bevis steel folding chairs,222,56,111,12432,6216,0.05,622,3,4,"5,587.40","6,844.60",,,
DO-6102,7/15/2023,7/20/2023,Standard,3057-mark cousins,3,United States,USD,Portland,Oregon,South,stationary & office items,Paper,xerox 1909,237,99,190,23463,18810,0.04,939,3,1,"3,710.48","19,752.52",,,
DO-6103,7/16/2023,7/22/2023,Standard,240-alice mccarthy,3,United States,USD,Grand Prairie,Texas,South,stationary & office items,Paper,southworth 25% cotton antique laid paper & envelopes,217,89,148,19313,13172,0.05,966,4,2,"5,169.35","14,143.65",,,
DO-6104,7/16/2023,7/22/2023,Standard,240-alice mccarthy,3,United States,USD,Grand Prairie,Texas,South,stationary & office items,Storage,"personal filing tote with lid, black/gray",216,73,110,15768,8030,0.03,473,2,5,"7,257.96","8,510.04",,,
DO-6105,7/16/2023,7/21/2023,Standard,914-chloris kastensmidt,1,United States,USD,Philadelphia,Pennsylvania,South,electronics,Phones,mophie juice pack helium for iphone,209,64,119,13376,7616,0.05,669,3,1,"5,087.20","8,288.80",,,
DO-6106,7/16/2023,7/21/2023,Standard,914-chloris kastensmidt,1,United States,USD,Philadelphia,Pennsylvania,South,electronics,Phones,ge 2-jack phone line splitter,208,58,172,12064,9976,0.03,362,1,5,"1,720.08","10,343.92",,,
DO-6107,7/16/2023,7/21/2023,Standard,914-chloris kastensmidt,1,United States,USD,Philadelphia,Pennsylvania,South,stationary & office items,Supplies,acme value line scissors,212,95,136,20140,12920,0.03,604,1,1,"6,613.80","13,526.20",,,
DO-6108,7/16/2023,7/18/2023,Second Class,3054-mark cousins,3,United States,USD,Houston,Texas,East,home & lifestyle,Furnishings,staple-based wall hangings,237,59,126,13983,7434,0.03,419,1,2,"6,126.51","7,856.49",,,
DO-6109,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,electronics,Accessories,imation?secure?drive?+ hardware encrypted usb?flash drive?- 16 gb,249,69,169,17181,11661,0.03,515,1,5,"4,998.57","12,182.43",,,
DO-6110,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Binders,recycled pressboard report cover with reinforced top hinge,218,58,112,12644,6496,0.04,506,2,2,"5,638.24","7,005.76",,,
DO-6111,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Binders,wilson jones turn tabs binder tool for ring binders,244,68,199,16592,13532,0.05,830,2,4,"2,224.40","14,367.60",,,
DO-6112,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Paper,hp office paper (20lb. and 87 bright),234,91,126,21294,11466,0.04,852,1,1,"8,974.24","12,319.76",,,
DO-6113,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Art,"eberhard faber 3 1/2"" golf pencils",235,62,150,14570,9300,0.03,437,4,5,"4,823.90","9,746.10",,,
DO-6114,7/16/2023,7/20/2023,Second Class,2407-jonathan doherty,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Envelopes,poly string tie envelopes,220,100,112,22000,11200,0.05,1100,3,4,"9,693.00","12,307.00",,,
DO-6115,7/17/2023,7/22/2023,Standard,4011-ruben ausman,3,United States,USD,Los Angeles,California,East,stationary & office items,Storage,"eldon base for stackable storage shelf, platinum",205,53,129,10865,6837,0.03,326,2,1,"3,699.05","7,165.95",,,
DO-6116,7/17/2023,7/21/2023,Standard,3120-matt collister,3,United States,USD,Perth Amboy,New Jersey,East,stationary & office items,Paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",207,98,126,20286,12348,0.03,609,1,4,"7,324.42","12,961.58",,,
DO-6117,7/17/2023,7/21/2023,Standard,3120-matt collister,3,United States,USD,Perth Amboy,New Jersey,East,stationary & office items,Appliances,kensington 4 outlet masterpiece compact power control center,207,50,100,10350,5000,0.04,414,3,5,"4,928.00","5,422.00",,,
DO-6118,7/17/2023,7/21/2023,Standard,3120-matt collister,3,United States,USD,Perth Amboy,New Jersey,East,electronics,Phones,bose soundlink bluetooth speaker,240,93,155,22320,14415,0.03,670,5,2,"7,228.40","15,091.60",,,
DO-6119,7/17/2023,7/22/2023,Standard,284-andrew allen,1,United States,USD,Springfield,Missouri,East,stationary & office items,Paper,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",241,98,115,23618,11270,0.03,709,2,1,"11,636.46","11,981.54",,,
DO-6120,7/17/2023,7/22/2023,Standard,284-andrew allen,1,United States,USD,Springfield,Missouri,East,stationary & office items,Storage,"carina 42""hx23 3/4""w media storage unit",227,55,162,12485,8910,0.03,375,1,5,"3,194.45","9,290.55",,,
DO-6121,7/17/2023,7/22/2023,Standard,284-andrew allen,1,United States,USD,Springfield,Missouri,East,stationary & office items,Storage,tennsco 6- and 18-compartment lockers,226,83,189,18758,15687,0.03,563,3,2,"2,503.26","16,254.74",,,
DO-6122,7/17/2023,7/22/2023,Standard,284-andrew allen,1,United States,USD,Springfield,Missouri,East,stationary & office items,Paper,strathmore photo frame cards,234,72,129,16848,9288,0.04,674,1,5,"6,880.08","9,967.92",,,
DO-6123,7/17/2023,7/22/2023,Standard,284-andrew allen,1,United States,USD,Springfield,Missouri,East,stationary & office items,Paper,xerox 1993,235,84,119,19740,9996,0.05,987,3,5,"8,749.00","10,991.00",,,
DO-6124,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,East,electronics,Phones,cyber acoustics ac-202b speech recognition stereo headset,231,53,150,12243,7950,0.04,490,3,1,"3,799.28","8,443.72",,,
DO-6125,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,stationary & office items,Binders,"pressboard data binder, crimson, 12"" x 8 1/2""",238,79,161,18802,12719,0.04,752,5,4,"5,321.92","13,480.08",,,
DO-6126,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,home & lifestyle,Furnishings,eldon image series black desk accessories,214,61,130,13054,7930,0.03,392,5,1,"4,726.38","8,327.62",,,
DO-6127,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,home & lifestyle,Furnishings,"eldon 300 class desk accessories, black",205,66,171,13530,11286,0.05,677,2,2,"1,563.50","11,966.50",,,
DO-6128,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,stationary & office items,Labels,round specialty laser printer labels,250,77,171,19250,13167,0.04,770,4,2,"5,307.00","13,943.00",,,
DO-6129,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,stationary & office items,Storage,home/office personal file carts,209,58,162,12122,9396,0.05,606,5,1,"2,113.90","10,008.10",,,
DO-6130,7/17/2023,7/22/2023,Second Class,1393-dennis kane,1,United States,USD,Seattle,Washington,South,electronics,Accessories,first data tmfd35 pin pad,211,79,181,16669,14299,0.04,667,5,5,"1,693.24","14,975.76",,,
DO-6131,7/17/2023,7/22/2023,Standard,382-annie thurman,1,United States,USD,New York City,New York,South,stationary & office items,Appliances,belkin f5c206vtel 6 outlet surge,216,77,184,16632,14168,0.04,665,2,2,"1,794.72","14,837.28",,,
DO-6132,7/18/2023,7/24/2023,Standard,2867-linda southworth,3,United States,USD,Denver,Colorado,South,home & lifestyle,Chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,224,67,123,15008,8241,0.05,750,1,1,"6,014.60","8,993.40",,,
DO-6133,7/18/2023,7/24/2023,Standard,2867-linda southworth,3,United States,USD,Denver,Colorado,South,stationary & office items,Storage,"sauder facets collection locker/file cabinet, sky alder finish",246,62,185,15252,11470,0.03,458,4,1,"3,319.44","11,932.56",,,
DO-6134,7/18/2023,7/24/2023,Standard,2867-linda southworth,3,United States,USD,Denver,Colorado,South,stationary & office items,Storage,"fellowes strictly business drawer file, letter/legal size",202,92,115,18584,10580,0.03,558,2,4,"7,440.48","11,143.52",,,
DO-6135,7/18/2023,7/24/2023,Standard,2867-linda southworth,3,United States,USD,Denver,Colorado,South,home & lifestyle,Chairs,hon gueststacker chair,219,52,142,11388,7384,0.05,569,4,5,"3,425.60","7,962.40",,,
DO-6136,7/18/2023,7/24/2023,Standard,2867-linda southworth,3,United States,USD,Denver,Colorado,South,stationary & office items,Binders,round ring binders,214,90,163,19260,14670,0.04,770,3,3,"3,813.60","15,446.40",,,
DO-6137,7/18/2023,7/23/2023,Standard,2580-katharine harms,3,United States,USD,Bowling Green,Kentucky,South,home & lifestyle,Chairs,hon olson stacker stools,230,99,196,22770,19404,0.03,683,5,1,"2,676.90","20,093.10",,,
DO-6138,7/18/2023,7/23/2023,Standard,2225-jennifer patt,3,United States,USD,Glendale,Arizona,South,stationary & office items,Supplies,"elite 5"" scissors",213,97,154,20661,14938,0.04,826,4,4,"4,888.56","15,772.44",,,
DO-6139,7/18/2023,7/23/2023,Second Class,4419-susan vittorini,1,United States,USD,Dallas,Texas,South,electronics,Accessories,sandisk cruzer 4 gb usb flash drive,211,99,171,20889,16929,0.04,836,3,1,"3,120.44","17,768.56",,,
DO-6140,7/18/2023,7/22/2023,Standard,3531-nora paige,1,United States,USD,Phoenix,Arizona,South,electronics,Phones,ihome fm clock radio with lightning dock,247,70,148,17290,10360,0.05,865,1,5,"6,059.50","11,230.50",,,
DO-6141,7/18/2023,7/22/2023,Standard,3448-neil knudson,2,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Storage,steel personal filing/posting tote,245,58,189,14210,10962,0.05,711,5,5,"2,527.50","11,682.50",,,
DO-6142,7/18/2023,7/22/2023,Standard,3448-neil knudson,2,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Art,newell 326,242,52,118,12584,6136,0.03,378,1,1,"6,068.48","6,515.52",,,
DO-6143,7/18/2023,7/22/2023,Standard,3448-neil knudson,2,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Paper,xerox 196,229,62,181,14198,11222,0.05,710,3,5,"2,258.10","11,939.90",,,
DO-6144,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,stationary & office items,Binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",210,62,181,13020,11222,0.05,651,3,3,"1,141.00","11,879.00",,,
DO-6145,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,home & lifestyle,Furnishings,"advantus employee of the month certificate frame, 11 x 13-1/2",228,88,111,20064,9768,0.04,803,1,1,"9,491.44","10,572.56",,,
DO-6146,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,stationary & office items,Binders,avery printable repositionable plastic tabs,250,88,123,22000,10824,0.05,1100,4,3,"10,069.00","11,931.00",,,
DO-6147,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,home & lifestyle,Bookcases,hon 4-shelf metal bookcases,209,81,140,16929,11340,0.05,846,1,1,"4,740.55","12,188.45",,,
DO-6148,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,stationary & office items,Storage,rogers deluxe file chest,228,94,165,21432,15510,0.04,857,5,3,"5,056.72","16,375.28",,,
DO-6149,7/19/2023,7/25/2023,Standard,2462-joy smith,1,United States,USD,Hattiesburg,Mississippi,West,stationary & office items,Paper,xerox 1893,201,84,179,16884,15036,0.05,844,1,2,"1,000.80","15,883.20",,,
DO-6150,7/19/2023,7/21/2023,First Class,4631-tracy collins,2,United States,USD,San Francisco,California,West,electronics,Accessories,logitech g35 7.1-channel surround sound headset,233,73,169,17009,12337,0.03,510,2,3,"4,156.73","12,852.27",,,
DO-6151,7/19/2023,7/21/2023,First Class,4631-tracy collins,2,United States,USD,San Francisco,California,West,electronics,Phones,griffin gc36547 powerjolt se lightning charger,229,67,192,15343,12864,0.03,460,2,4,"2,012.71","13,330.29",,,
DO-6152,7/20/2023,7/23/2023,Second Class,3671-pauline johnson,1,United States,USD,Long Beach,New York,West,electronics,Phones,invisibleshield by zagg smudge-free screen protector,204,74,110,15096,8140,0.03,453,2,3,"6,498.12","8,597.88",,,
DO-6153,7/21/2023,7/23/2023,Second Class,1086-corey catlett,3,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Binders,gbc instant report kit,230,73,143,16790,10439,0.04,672,5,2,"5,672.40","11,117.60",,,
DO-6154,7/21/2023,7/21/2023,Express Mail,2175-jason gross,3,United States,USD,Newark,Ohio,West,stationary & office items,Art,boston 16765 mini stand up battery pencil sharpener,215,50,108,10750,5400,0.05,538,4,4,"4,804.50","5,945.50",,,
DO-6155,7/21/2023,7/21/2023,Express Mail,2175-jason gross,3,United States,USD,Newark,Ohio,West,stationary & office items,Binders,"wilson jones 1"" hanging dubllock ring binders",205,95,109,19475,10355,0.03,584,5,2,"8,528.75","10,946.25",,,
DO-6156,7/21/2023,7/21/2023,Express Mail,2175-jason gross,3,United States,USD,Newark,Ohio,West,stationary & office items,Storage,"fellowes mobile file cart, black",219,71,196,15549,13916,0.04,622,5,5,"1,001.04","14,547.96",,,
DO-6157,7/21/2023,7/21/2023,Express Mail,2175-jason gross,3,United States,USD,Newark,Ohio,West,stationary & office items,Storage,safco steel mobile file cart,235,67,198,15745,13266,0.05,787,1,1,"1,689.75","14,055.25",,,
DO-6158,7/21/2023,7/26/2023,Standard,598-beth paige,1,United States,USD,Concord,North Carolina,West,home & lifestyle,Chairs,"leather task chair, black",220,81,138,17820,11178,0.05,891,2,5,"5,744.00","12,076.00",,,
DO-6159,7/21/2023,7/26/2023,Standard,598-beth paige,1,United States,USD,Concord,North Carolina,West,stationary & office items,Labels,avery 494,228,96,186,21888,17856,0.04,876,5,4,"3,147.48","18,740.52",,,
DO-6160,7/21/2023,7/26/2023,Standard,2096-jack kotsonis,3,United States,USD,Roseville,California,West,stationary & office items,Envelopes,ames color-file green diamond border x-ray mailers,218,81,126,17658,10206,0.05,883,3,4,"6,562.10","11,095.90",,,
DO-6161,7/21/2023,7/26/2023,Standard,2096-jack kotsonis,3,United States,USD,Roseville,California,East,stationary & office items,Labels,self-adhesive removable labels,205,66,186,13530,12276,0.03,406,1,5,842.1,"12,687.90",,,
DO-6162,7/22/2023,7/24/2023,Second Class,1438-dionis lloyd,3,United States,USD,San Francisco,California,East,stationary & office items,Labels,self-adhesive removable labels,219,59,190,12921,11210,0.04,517,5,3,"1,186.16","11,734.84",,,
DO-6163,7/22/2023,7/27/2023,Standard,838-caroline jumper,1,United States,USD,Allentown,Pennsylvania,East,home & lifestyle,Furnishings,"master caster door stop, large neon orange",226,60,165,13560,9900,0.05,678,2,2,"2,978.00","10,582.00",,,
DO-6164,7/22/2023,7/27/2023,Standard,838-caroline jumper,1,United States,USD,Allentown,Pennsylvania,East,stationary & office items,Art,12 colored short pencils,249,73,158,18177,11534,0.05,909,4,5,"5,725.15","12,451.85",,,
DO-6165,7/22/2023,7/26/2023,Standard,1394-dennis kane,1,United States,USD,Westland,Michigan,East,electronics,Accessories,plantronics audio 995 wireless stereo headset,224,79,157,17696,12403,0.04,708,3,1,"4,581.16","13,114.84",,,
DO-6166,7/22/2023,7/26/2023,Standard,1394-dennis kane,1,United States,USD,Westland,Michigan,East,stationary & office items,Art,avery hi-liter smear-safe highlighters,217,91,188,19747,17108,0.05,987,2,3,"1,646.65","18,100.35",,,
DO-6167,7/22/2023,7/26/2023,Standard,1394-dennis kane,1,United States,USD,Westland,Michigan,East,stationary & office items,Storage,fellowes staxonsteel drawer files,233,62,121,14446,7502,0.05,722,4,5,"6,212.70","8,233.30",,,
DO-6168,7/22/2023,7/26/2023,Standard,1394-dennis kane,1,United States,USD,Westland,Michigan,East,stationary & office items,Paper,xerox 192,211,81,198,17091,16038,0.05,855,4,3,191.45,"16,899.55",,,
DO-6169,7/22/2023,7/29/2023,Standard,2772-kristina nunn,2,United States,USD,Sparks,Nevada,East,stationary & office items,Supplies,"fiskars 8"" scissors, 2/pack",212,69,133,14628,9177,0.03,439,4,3,"5,005.16","9,622.84",,,
DO-6170,7/22/2023,7/26/2023,Standard,3145-maureen fritzler,3,United States,USD,Columbia,Maryland,East,stationary & office items,Appliances,belkin f9h710-06 7 outlet surgemaster surge protector,207,95,159,19665,15105,0.04,787,4,5,"3,764.40","15,900.60",,,
DO-6171,7/22/2023,7/26/2023,Standard,3145-maureen fritzler,3,United States,USD,Columbia,Maryland,East,home & lifestyle,Furnishings,"eldon stackable tray, side-load, legal, smoke",242,62,135,15004,8370,0.05,750,2,2,"5,879.80","9,124.20",,,
DO-6172,7/22/2023,7/26/2023,Standard,3145-maureen fritzler,3,United States,USD,Columbia,Maryland,East,stationary & office items,Binders,wilson jones easy flow ii sheet lifters,248,52,116,12896,6032,0.03,387,1,1,"6,475.12","6,420.88",,,
DO-6173,7/22/2023,7/26/2023,Standard,3145-maureen fritzler,3,United States,USD,Columbia,Maryland,East,stationary & office items,Paper,xerox 216,233,67,161,15611,10787,0.04,624,1,5,"4,193.56","11,417.44",,,
DO-6174,7/23/2023,7/27/2023,Standard,2208-jennifer braxton,3,United States,USD,Tampa,Florida,East,stationary & office items,Appliances,"holmes replacement filter for hepa air cleaner, large room",240,81,193,19440,15633,0.04,778,1,4,"3,024.40","16,415.60",,,
DO-6175,7/23/2023,7/27/2023,Standard,2208-jennifer braxton,3,United States,USD,Tampa,Florida,East,electronics,Machines,zebra gx420t direct thermal/thermal transfer printer,234,77,158,18018,12166,0.04,721,3,4,"5,124.28","12,893.72",,,
DO-6176,7/23/2023,7/27/2023,Standard,2208-jennifer braxton,3,United States,USD,Tampa,Florida,East,stationary & office items,Art,boston 16801 nautilus battery pencil sharpener,213,94,195,20022,18330,0.05,1001,3,1,686.9,"19,335.10",,,
DO-6177,7/23/2023,7/27/2023,Standard,3445-neil franz?sisch,2,United States,USD,Rockford,Illinois,East,stationary & office items,Binders,"gbc laser imprintable binding system covers, desert sand",221,57,142,12597,8094,0.05,630,3,2,"3,868.15","8,728.85",,,
DO-6178,7/23/2023,7/28/2023,Standard,913-chloris kastensmidt,1,United States,USD,Mcallen,Texas,East,stationary & office items,Art,boston 1645 deluxe heavier-duty electric pencil sharpener,242,51,140,12342,7140,0.05,617,3,1,"4,580.90","7,761.10",,,
DO-6179,7/23/2023,7/28/2023,Standard,913-chloris kastensmidt,1,United States,USD,Mcallen,Texas,East,stationary & office items,Supplies,acme elite stainless steel scissors,232,68,118,15776,8024,0.04,631,4,3,"7,113.96","8,662.04",,,
DO-6180,7/23/2023,7/28/2023,Standard,913-chloris kastensmidt,1,United States,USD,Mcallen,Texas,East,stationary & office items,Binders,storex dura pro binders,227,93,193,21111,17949,0.04,844,2,5,"2,310.56","18,800.44",,,
DO-6181,7/23/2023,7/28/2023,Standard,913-chloris kastensmidt,1,United States,USD,Mcallen,Texas,East,stationary & office items,Art,newell 339,244,77,127,18788,9779,0.03,564,1,5,"8,439.36","10,348.64",,,
DO-6182,7/23/2023,7/28/2023,Standard,913-chloris kastensmidt,1,United States,USD,Mcallen,Texas,East,stationary & office items,Paper,xerox 231,206,67,189,13802,12663,0.03,414,5,2,717.94,"13,084.06",,,
DO-6183,7/23/2023,7/26/2023,First Class,2082-ivan liston,1,United States,USD,Houston,Texas,East,electronics,Phones,griffin gc17055 auxiliary audio cable,249,73,161,18177,11753,0.05,909,3,2,"5,510.15","12,666.85",,,
DO-6184,7/24/2023,7/26/2023,Second Class,1221-darren budd,3,United States,USD,New York City,New York,East,home & lifestyle,Chairs,office star - contemporary swivel chair with padded adjustable arms and flex back,235,50,195,11750,9750,0.04,470,1,1,"1,528.00","10,222.00",,,
DO-6185,7/24/2023,7/25/2023,First Class,2118-james galang,1,United States,USD,Lafayette,Louisiana,East,stationary & office items,Art,panasonic kp-4abk battery-operated pencil sharpener,231,58,100,13398,5800,0.04,536,4,3,"7,055.08","6,342.92",,,
DO-6186,7/25/2023,7/31/2023,Standard,2732-kevin brown,1,United States,USD,Costa Mesa,California,East,home & lifestyle,Furnishings,"howard miller 14-1/2"" diameter chrome round wall clock",202,97,169,19594,16393,0.04,784,5,2,"2,410.24","17,183.76",,,
DO-6187,7/25/2023,7/31/2023,Standard,2732-kevin brown,1,United States,USD,Costa Mesa,California,East,home & lifestyle,Chairs,dmi arturo collection mission-style design wood chair,210,74,188,15540,13912,0.04,622,4,5,997.4,"14,542.60",,,
DO-6188,7/25/2023,7/31/2023,Standard,2732-kevin brown,1,United States,USD,Costa Mesa,California,East,home & lifestyle,Furnishings,deflect-o glasstique clear desk accessories,206,66,128,13596,8448,0.05,680,4,2,"4,462.20","9,133.80",,,
DO-6189,7/25/2023,7/31/2023,Standard,2732-kevin brown,1,United States,USD,Costa Mesa,California,East,stationary & office items,Binders,clear mylar reinforcing strips,235,90,148,21150,13320,0.03,635,2,1,"7,192.50","13,957.50",,,
DO-6190,7/25/2023,7/27/2023,First Class,1004-christy brittain,1,United States,USD,Columbus,Ohio,East,electronics,Copiers,hewlett packard laserjet 3310 copier,206,77,103,15862,7931,0.03,476,2,5,"7,448.14","8,413.86",,,
DO-6191,7/25/2023,7/27/2023,Second Class,2782-larry blacks,1,United States,USD,Los Angeles,California,East,stationary & office items,Fasteners,oic binder clips,221,79,109,17459,8611,0.04,698,4,4,"8,141.64","9,317.36",,,
DO-6192,7/25/2023,7/29/2023,Standard,3870-rick reed,3,United States,USD,Toledo,Ohio,East,stationary & office items,Appliances,tripp lite isotel 6 outlet surge protector with fax/modem protection,226,52,133,11752,6916,0.03,353,4,5,"4,474.44","7,277.56",,,
DO-6193,7/25/2023,7/29/2023,Standard,2715-ken heidel,3,United States,USD,Houston,Texas,East,stationary & office items,Labels,avery 493,207,64,168,13248,10752,0.03,397,5,5,"2,088.56","11,159.44",,,
DO-6194,7/25/2023,7/29/2023,Standard,3205-meg tillman,1,United States,USD,Jackson,Mississippi,East,home & lifestyle,Tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",237,82,182,19434,14924,0.04,777,2,2,"3,728.64","15,705.36",,,
DO-6195,7/25/2023,7/29/2023,Standard,3205-meg tillman,1,United States,USD,Jackson,Mississippi,East,stationary & office items,Paper,advantus motivational note cards,208,100,142,20800,14200,0.04,832,3,3,"5,762.00","15,038.00",,,
DO-6196,7/25/2023,7/29/2023,Standard,3205-meg tillman,1,United States,USD,Jackson,Mississippi,East,stationary & office items,Storage,akro stacking bins,247,85,166,20995,14110,0.04,840,3,3,"6,039.20","14,955.80",,,
DO-6197,7/25/2023,7/26/2023,First Class,2598-katherine murray,2,United States,USD,Arlington,Virginia,East,stationary & office items,Binders,"avery 3 1/2"" diskette storage pages, 10/pack",200,80,161,16000,12880,0.04,640,4,1,"2,475.00","13,525.00",,,
DO-6198,7/25/2023,7/29/2023,Standard,617-bill eplett,2,United States,USD,Houston,Texas,East,stationary & office items,Envelopes,quality park security envelopes,218,63,102,13734,6426,0.05,687,2,2,"6,617.30","7,116.70",,,
DO-6199,7/25/2023,7/25/2023,Express Mail,540-becky castell,2,United States,USD,San Francisco,California,East,stationary & office items,Art,newell 325,231,89,119,20559,10591,0.05,1028,4,2,"8,934.05","11,624.95",,,
DO-6200,7/25/2023,7/28/2023,Second Class,4051-sally hughsby,3,United States,USD,Milwaukee,Wisconsin,East,home & lifestyle,Chairs,office star flex back scooter chair with aluminum finish frame,220,72,104,15840,7488,0.05,792,3,4,"7,553.00","8,287.00",,,
DO-6201,7/25/2023,7/28/2023,Second Class,4051-sally hughsby,3,United States,USD,Milwaukee,Wisconsin,East,home & lifestyle,Furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",222,66,170,14652,11220,0.05,733,2,1,"2,696.40","11,955.60",,,
DO-6202,7/25/2023,7/28/2023,Second Class,4051-sally hughsby,3,United States,USD,Milwaukee,Wisconsin,East,electronics,Phones,lg electronics tone+ hbs-730 bluetooth headset,223,61,166,13603,10126,0.05,680,4,2,"2,790.85","10,812.15",,,
DO-6203,7/25/2023,7/28/2023,Second Class,4051-sally hughsby,3,United States,USD,Milwaukee,Wisconsin,East,stationary & office items,Paper,"speediset carbonless redi-letter 7"" x 8 1/2""",233,67,167,15611,11189,0.04,624,4,1,"3,792.56","11,818.44",,,
DO-6204,7/25/2023,7/28/2023,Second Class,4051-sally hughsby,3,United States,USD,Milwaukee,Wisconsin,East,electronics,Accessories,memorex froggy flash drive 8 gb,209,83,198,17347,16434,0.03,520,1,5,386.59,"16,960.41",,,
